School Year,Division Number,Division Name,School Number,School Name,Subject,Test Source,Pass Rate,Division Number,State School ID
2017-2018,029,Fairfax County,1240,Keene Mill Elementary,Science,SOL,93.13,029,VA-029-0291240
2017-2018,029,Fairfax County,1240,Keene Mill Elementary,English:Reading,SOL,95.29,029,VA-029-0291240
2017-2018,029,Fairfax County,1240,Keene Mill Elementary,Mathematics,SOL,96.38,029,VA-029-0291240
2017-2018,029,Fairfax County,1240,Keene Mill Elementary,History and Social Science,SOL,96.88,029,VA-029-0291240
2017-2018,029,Fairfax County,1250,Herndon Elementary,English:Reading,SOL,56.7,029,VA-029-0291250
2017-2018,029,Fairfax County,1250,Herndon Elementary,History and Social Science,SOL,57.14,029,VA-029-0291250
2017-2018,029,Fairfax County,1250,Herndon Elementary,Mathematics,SOL,60.49,029,VA-029-0291250
2017-2018,029,Fairfax County,1250,Herndon Elementary,Science,SOL,68.94,029,VA-029-0291250
2017-2018,029,Fairfax County,1260,Woodson High,Mathematics,SOL,88.67,029,VA-029-0291260
2017-2018,029,Fairfax County,1260,Woodson High,Science,SOL,95.24,029,VA-029-0291260
2017-2018,029,Fairfax County,1260,Woodson High,History and Social Science,SOL,95.32,029,VA-029-0291260
2017-2018,029,Fairfax County,1260,Woodson High,English:Writing,SOL,95.82,029,VA-029-0291260
2017-2018,029,Fairfax County,1260,Woodson High,English:Reading,SOL,96.98,029,VA-029-0291260
2017-2018,029,Fairfax County,1270,Edison High,Mathematics,SOL,76.68,029,VA-029-0291270
2017-2018,029,Fairfax County,1270,Edison High,Science,SOL,79.8,029,VA-029-0291270
2017-2018,029,Fairfax County,1270,Edison High,History and Social Science,SOL,84.52,029,VA-029-0291270
2017-2018,029,Fairfax County,1270,Edison High,English:Reading,SOL,86.15,029,VA-029-0291270
2017-2018,029,Fairfax County,1270,Edison High,English:Writing,SOL,86.25,029,VA-029-0291270
2017-2018,029,Fairfax County,1290,Marshall High,Mathematics,SOL,86,029,VA-029-0291290
2017-2018,029,Fairfax County,1290,Marshall High,History and Social Science,SOL,92.49,029,VA-029-0291290
2017-2018,029,Fairfax County,1290,Marshall High,Science,SOL,92.91,029,VA-029-0291290
2017-2018,029,Fairfax County,1290,Marshall High,English:Writing,SOL,95.4,029,VA-029-0291290
2017-2018,029,Fairfax County,1290,Marshall High,English:Reading,SOL,95.83,029,VA-029-0291290
2017-2018,029,Fairfax County,1300,Sandburg Middle,Mathematics,SOL,70.78,029,VA-029-0291300
2017-2018,029,Fairfax County,1300,Sandburg Middle,Science,SOL,72.1,029,VA-029-0291300
2017-2018,029,Fairfax County,1300,Sandburg Middle,English:Reading,SOL,74.23,029,VA-029-0291300
2017-2018,029,Fairfax County,1300,Sandburg Middle,English:Writing,SOL,74.92,029,VA-029-0291300
2017-2018,029,Fairfax County,1300,Sandburg Middle,History and Social Science,SOL,84.13,029,VA-029-0291300
2017-2018,029,Fairfax County,1310,Ravensworth Elementary,English:Reading,SOL,85.43,029,VA-029-0291310
2017-2018,029,Fairfax County,1310,Ravensworth Elementary,Science,SOL,86.59,029,VA-029-0291310
2017-2018,029,Fairfax County,1310,Ravensworth Elementary,Mathematics,SOL,86.8,029,VA-029-0291310
2017-2018,029,Fairfax County,1310,Ravensworth Elementary,History and Social Science,SOL,93.65,029,VA-029-0291310
2017-2018,029,Fairfax County,1320,Washington Mill Elementary,English:Reading,SOL,65.85,029,VA-029-0291320
2017-2018,029,Fairfax County,1320,Washington Mill Elementary,Mathematics,SOL,70.25,029,VA-029-0291320
2017-2018,029,Fairfax County,1320,Washington Mill Elementary,History and Social Science,SOL,73.03,029,VA-029-0291320
2017-2018,029,Fairfax County,1320,Washington Mill Elementary,Science,SOL,75.95,029,VA-029-0291320
2017-2018,029,Fairfax County,1330,Hollin Meadows Elementary,Mathematics,SOL,57.91,029,VA-029-0291330
2017-2018,029,Fairfax County,1330,Hollin Meadows Elementary,Science,SOL,59.38,029,VA-029-0291330
2017-2018,029,Fairfax County,1330,Hollin Meadows Elementary,English:Reading,SOL,61.76,029,VA-029-0291330
2017-2018,029,Fairfax County,1330,Hollin Meadows Elementary,History and Social Science,SOL,69.49,029,VA-029-0291330
2017-2018,029,Fairfax County,1350,Stratford Landing Elementary,Science,SOL,78.17,029,VA-029-0291350
2017-2018,029,Fairfax County,1350,Stratford Landing Elementary,English:Reading,SOL,82.34,029,VA-029-0291350
2017-2018,029,Fairfax County,1350,Stratford Landing Elementary,Mathematics,SOL,83.09,029,VA-029-0291350
2017-2018,029,Fairfax County,1350,Stratford Landing Elementary,History and Social Science,SOL,86.81,029,VA-029-0291350
2017-2018,029,Fairfax County,1360,Annandale Terrace Elementary,Mathematics,SOL,56.85,029,VA-029-0291360
2017-2018,029,Fairfax County,1360,Annandale Terrace Elementary,English:Reading,SOL,61.17,029,VA-029-0291360
2017-2018,029,Fairfax County,1360,Annandale Terrace Elementary,Science,SOL,81.13,029,VA-029-0291360
2017-2018,029,Fairfax County,1360,Annandale Terrace Elementary,History and Social Science,SOL,83.05,029,VA-029-0291360
2017-2018,029,Fairfax County,1371,Thomas Jefferson High for Science and Technology,English:Reading,SOL,100,029,VA-029-0291371
2017-2018,029,Fairfax County,1371,Thomas Jefferson High for Science and Technology,English:Writing,SOL,100,029,VA-029-0291371
2017-2018,029,Fairfax County,1371,Thomas Jefferson High for Science and Technology,History and Social Science,SOL,100,029,VA-029-0291371
2017-2018,029,Fairfax County,1371,Thomas Jefferson High for Science and Technology,Mathematics,SOL,100,029,VA-029-0291371
2017-2018,029,Fairfax County,1371,Thomas Jefferson High for Science and Technology,Science,SOL,100,029,VA-029-0291371
2017-2018,029,Fairfax County,1380,Stenwood Elementary,Science,SOL,88.57,029,VA-029-0291380
2017-2018,029,Fairfax County,1380,Stenwood Elementary,English:Reading,SOL,91.39,029,VA-029-0291380
2017-2018,029,Fairfax County,1380,Stenwood Elementary,Mathematics,SOL,92.13,029,VA-029-0291380
2017-2018,029,Fairfax County,1380,Stenwood Elementary,History and Social Science,SOL,98.61,029,VA-029-0291380
2017-2018,029,Fairfax County,1390,Mosby Woods Elementary,Science,SOL,88.24,029,VA-029-0291390
2017-2018,029,Fairfax County,1390,Mosby Woods Elementary,English:Reading,SOL,92.36,029,VA-029-0291390
2017-2018,029,Fairfax County,1390,Mosby Woods Elementary,Mathematics,SOL,96.87,029,VA-029-0291390
2017-2018,029,Fairfax County,1390,Mosby Woods Elementary,History and Social Science,SOL,97.22,029,VA-029-0291390
2017-2018,029,Fairfax County,1400,Little Run Elementary,Science,SOL,77.78,029,VA-029-0291400
2017-2018,029,Fairfax County,1400,Little Run Elementary,Mathematics,SOL,82.87,029,VA-029-0291400
2017-2018,029,Fairfax County,1400,Little Run Elementary,English:Reading,SOL,83.89,029,VA-029-0291400
2017-2018,029,Fairfax County,1400,Little Run Elementary,History and Social Science,SOL,94.44,029,VA-029-0291400
2017-2018,029,Fairfax County,1410,Frost Middle,English:Writing,SOL,88.15,029,VA-029-0291410
2017-2018,029,Fairfax County,1410,Frost Middle,Science,SOL,90.65,029,VA-029-0291410
2017-2018,029,Fairfax County,1410,Frost Middle,Mathematics,SOL,91.85,029,VA-029-0291410
2017-2018,029,Fairfax County,1410,Frost Middle,English:Reading,SOL,92.49,029,VA-029-0291410
2017-2018,029,Fairfax County,1410,Frost Middle,History and Social Science,SOL,95.6,029,VA-029-0291410
2017-2018,029,Fairfax County,1420,Hybla Valley Elementary,English:Reading,SOL,61.43,029,VA-029-0291420
2017-2018,029,Fairfax County,1420,Hybla Valley Elementary,Mathematics,SOL,75.14,029,VA-029-0291420
2017-2018,029,Fairfax County,1420,Hybla Valley Elementary,Science,SOL,85.82,029,VA-029-0291420
2017-2018,029,Fairfax County,1420,Hybla Valley Elementary,History and Social Science,SOL,87.1,029,VA-029-0291420
2017-2018,029,Fairfax County,1430,West Springfield Elementary,History and Social Science,SOL,91.78,029,VA-029-0291430
2017-2018,029,Fairfax County,1430,West Springfield Elementary,Mathematics,SOL,92.12,029,VA-029-0291430
2017-2018,029,Fairfax County,1430,West Springfield Elementary,Science,SOL,92.31,029,VA-029-0291430
2017-2018,029,Fairfax County,1430,West Springfield Elementary,English:Reading,SOL,92.81,029,VA-029-0291430
2017-2018,029,Fairfax County,1440,Kings Park Elementary,English:Reading,SOL,78.06,029,VA-029-0291440
2017-2018,029,Fairfax County,1440,Kings Park Elementary,Mathematics,SOL,80.65,029,VA-029-0291440
2017-2018,029,Fairfax County,1450,Forestdale Elementary,Mathematics,SOL,53.7,029,VA-029-0291450
2017-2018,029,Fairfax County,1450,Forestdale Elementary,English:Reading,SOL,59.61,029,VA-029-0291450
2017-2018,029,Fairfax County,1450,Forestdale Elementary,History and Social Science,SOL,65.22,029,VA-029-0291450
2017-2018,029,Fairfax County,1450,Forestdale Elementary,Science,SOL,68.57,029,VA-029-0291450
2017-2018,029,Fairfax County,1460,Langley High,Mathematics,SOL,93.35,029,VA-029-0291460
2017-2018,029,Fairfax County,1460,Langley High,English:Reading,SOL,96.85,029,VA-029-0291460
2017-2018,029,Fairfax County,1460,Langley High,History and Social Science,SOL,97.03,029,VA-029-0291460
2017-2018,029,Fairfax County,1460,Langley High,Science,SOL,97.03,029,VA-029-0291460
2017-2018,029,Fairfax County,1460,Langley High,English:Writing,SOL,97.48,029,VA-029-0291460
2017-2018,029,Fairfax County,1480,Fairfax Villa Elementary,Science,SOL,65.38,029,VA-029-0291480
2017-2018,029,Fairfax County,1480,Fairfax Villa Elementary,English:Reading,SOL,76.92,029,VA-029-0291480
2017-2018,029,Fairfax County,1480,Fairfax Villa Elementary,Mathematics,SOL,79.47,029,VA-029-0291480
2017-2018,029,Fairfax County,1480,Fairfax Villa Elementary,History and Social Science,SOL,90.77,029,VA-029-0291480
2017-2018,029,Fairfax County,1500,Greenbriar West Elementary,Mathematics,SOL,89.53,029,VA-029-0291500
2017-2018,029,Fairfax County,1500,Greenbriar West Elementary,Science,SOL,90.12,029,VA-029-0291500
2017-2018,029,Fairfax County,1500,Greenbriar West Elementary,English:Reading,SOL,90.94,029,VA-029-0291500
2017-2018,029,Fairfax County,1500,Greenbriar West Elementary,History and Social Science,SOL,95.97,029,VA-029-0291500
2017-2018,029,Fairfax County,1510,Columbia Elementary,Science,SOL,80.25,029,VA-029-0291510
2017-2018,029,Fairfax County,1510,Columbia Elementary,Mathematics,SOL,80.71,029,VA-029-0291510
2017-2018,029,Fairfax County,1510,Columbia Elementary,English:Reading,SOL,85.83,029,VA-029-0291510
2017-2018,029,Fairfax County,1510,Columbia Elementary,History and Social Science,SOL,94.37,029,VA-029-0291510
2017-2018,029,Fairfax County,1521,Holmes Middle,Mathematics,SOL,67.03,029,VA-029-0291521
2017-2018,029,Fairfax County,1521,Holmes Middle,English:Reading,SOL,71.09,029,VA-029-0291521
2017-2018,029,Fairfax County,1521,Holmes Middle,English:Writing,SOL,73.68,029,VA-029-0291521
2017-2018,029,Fairfax County,1521,Holmes Middle,Science,SOL,76.45,029,VA-029-0291521
2017-2018,029,Fairfax County,1521,Holmes Middle,History and Social Science,SOL,85.94,029,VA-029-0291521
2017-2018,029,Fairfax County,1530,Armstrong Elementary,Mathematics,SOL,72.49,029,VA-029-0291530
2017-2018,029,Fairfax County,1530,Armstrong Elementary,Science,SOL,72.73,029,VA-029-0291530
2017-2018,029,Fairfax County,1530,Armstrong Elementary,English:Reading,SOL,77.7,029,VA-029-0291530
2017-2018,029,Fairfax County,1530,Armstrong Elementary,History and Social Science,SOL,78.79,029,VA-029-0291530
2017-2018,029,Fairfax County,1540,Union Mill Elementary,English:Reading,SOL,87.05,029,VA-029-0291540
2017-2018,029,Fairfax County,1540,Union Mill Elementary,Science,SOL,87.5,029,VA-029-0291540
2017-2018,029,Fairfax County,1540,Union Mill Elementary,Mathematics,SOL,91.55,029,VA-029-0291540
2017-2018,029,Fairfax County,1540,Union Mill Elementary,History and Social Science,SOL,94.07,029,VA-029-0291540
2017-2018,029,Fairfax County,1550,Whitman Middle,Science,SOL,60.98,029,VA-029-0291550
2017-2018,029,Fairfax County,1550,Whitman Middle,Mathematics,SOL,63.53,029,VA-029-0291550
2017-2018,029,Fairfax County,1550,Whitman Middle,English:Reading,SOL,65.99,029,VA-029-0291550
2017-2018,029,Fairfax County,1550,Whitman Middle,English:Writing,SOL,68.94,029,VA-029-0291550
2017-2018,029,Fairfax County,1550,Whitman Middle,History and Social Science,SOL,79.02,029,VA-029-0291550
2017-2018,029,Fairfax County,1570,Lake Anne Elementary,English:Reading,SOL,68.04,029,VA-029-0291570
2017-2018,029,Fairfax County,1570,Lake Anne Elementary,Mathematics,SOL,68.35,029,VA-029-0291570
2017-2018,029,Fairfax County,1570,Lake Anne Elementary,Science,SOL,70.11,029,VA-029-0291570
2017-2018,029,Fairfax County,1570,Lake Anne Elementary,History and Social Science,SOL,90.57,029,VA-029-0291570
2017-2018,029,Fairfax County,1580,Westbriar Elementary,History and Social Science,SOL,90.4,029,VA-029-0291580
2017-2018,029,Fairfax County,1580,Westbriar Elementary,English:Reading,SOL,94.31,029,VA-029-0291580
2017-2018,029,Fairfax County,1580,Westbriar Elementary,Mathematics,SOL,95.23,029,VA-029-0291580
2017-2018,029,Fairfax County,1580,Westbriar Elementary,Science,SOL,95.62,029,VA-029-0291580
2017-2018,029,Fairfax County,1590,Canterbury Woods Elementary,English:Reading,SOL,91.83,029,VA-029-0291590
2017-2018,029,Fairfax County,1590,Canterbury Woods Elementary,Mathematics,SOL,93.63,029,VA-029-0291590
2017-2018,029,Fairfax County,1590,Canterbury Woods Elementary,Science,SOL,94.35,029,VA-029-0291590
2017-2018,029,Fairfax County,1590,Canterbury Woods Elementary,History and Social Science,SOL,97.89,029,VA-029-0291590
2017-2018,029,Fairfax County,1600,Cub Run Elementary,Science,SOL,85.11,029,VA-029-0291600
2017-2018,029,Fairfax County,1600,Cub Run Elementary,English:Reading,SOL,85.94,029,VA-029-0291600
2017-2018,029,Fairfax County,1600,Cub Run Elementary,Mathematics,SOL,88.25,029,VA-029-0291600
2017-2018,029,Fairfax County,1600,Cub Run Elementary,History and Social Science,SOL,91.23,029,VA-029-0291600
2017-2018,029,Fairfax County,1610,West Springfield High,Mathematics,SOL,91.3,029,VA-029-0291610
2017-2018,029,Fairfax County,1610,West Springfield High,Science,SOL,95.56,029,VA-029-0291610
2017-2018,029,Fairfax County,1610,West Springfield High,History and Social Science,SOL,95.79,029,VA-029-0291610
2017-2018,029,Fairfax County,1610,West Springfield High,English:Reading,SOL,95.99,029,VA-029-0291610
2017-2018,029,Fairfax County,1610,West Springfield High,English:Writing,SOL,96.1,029,VA-029-0291610
2017-2018,029,Fairfax County,1620,Spring Hill Elementary,Mathematics,SOL,94.38,029,VA-029-0291620
2017-2018,029,Fairfax County,1620,Spring Hill Elementary,English:Reading,SOL,94.55,029,VA-029-0291620
2017-2018,029,Fairfax County,1620,Spring Hill Elementary,Science,SOL,95.3,029,VA-029-0291620
2017-2018,029,Fairfax County,1620,Spring Hill Elementary,History and Social Science,SOL,98.68,029,VA-029-0291620
2017-2018,029,Fairfax County,1630,Fairhill Elementary,English:Reading,SOL,82.13,029,VA-029-0291630
2017-2018,029,Fairfax County,1630,Fairhill Elementary,Science,SOL,82.46,029,VA-029-0291630
2017-2018,029,Fairfax County,1630,Fairhill Elementary,Mathematics,SOL,84.09,029,VA-029-0291630
2017-2018,029,Fairfax County,1630,Fairhill Elementary,History and Social Science,SOL,93.15,029,VA-029-0291630
2017-2018,029,Fairfax County,1640,Mount Vernon Woods Elementary,English:Reading,SOL,53.87,029,VA-029-0291640
2017-2018,029,Fairfax County,1640,Mount Vernon Woods Elementary,Science,SOL,55.77,029,VA-029-0291640
2017-2018,029,Fairfax County,1640,Mount Vernon Woods Elementary,Mathematics,SOL,60.27,029,VA-029-0291640
2017-2018,029,Fairfax County,1640,Mount Vernon Woods Elementary,History and Social Science,SOL,86.21,029,VA-029-0291640
2017-2018,029,Fairfax County,1650,Olde Creek Elementary,Science,SOL,80,029,VA-029-0291650
2017-2018,029,Fairfax County,1650,Olde Creek Elementary,English:Reading,SOL,82.52,029,VA-029-0291650
2017-2018,029,Fairfax County,1650,Olde Creek Elementary,Mathematics,SOL,83.06,029,VA-029-0291650
2017-2018,029,Fairfax County,1650,Olde Creek Elementary,History and Social Science,SOL,90.91,029,VA-029-0291650
2017-2018,029,Fairfax County,1660,Shrevewood Elementary,Mathematics,SOL,76.47,029,VA-029-0291660
2017-2018,029,Fairfax County,1660,Shrevewood Elementary,Science,SOL,77.01,029,VA-029-0291660
2017-2018,029,Fairfax County,1660,Shrevewood Elementary,English:Reading,SOL,79.27,029,VA-029-0291660
2017-2018,029,Fairfax County,1660,Shrevewood Elementary,History and Social Science,SOL,91.78,029,VA-029-0291660
2017-2018,029,Fairfax County,1670,Westgate Elementary,English:Reading,SOL,75.69,029,VA-029-0291670
2017-2018,029,Fairfax County,1670,Westgate Elementary,Science,SOL,81.67,029,VA-029-0291670
2017-2018,029,Fairfax County,1670,Westgate Elementary,Mathematics,SOL,81.99,029,VA-029-0291670
2017-2018,029,Fairfax County,1670,Westgate Elementary,History and Social Science,SOL,88.24,029,VA-029-0291670
2017-2018,029,Fairfax County,1680,Silverbrook Elementary,Science,SOL,77.24,029,VA-029-0291680
2017-2018,029,Fairfax County,1680,Silverbrook Elementary,English:Reading,SOL,87.08,029,VA-029-0291680
2017-2018,029,Fairfax County,1680,Silverbrook Elementary,History and Social Science,SOL,88.98,029,VA-029-0291680
2017-2018,029,Fairfax County,1680,Silverbrook Elementary,Mathematics,SOL,90.24,029,VA-029-0291680
2017-2018,029,Fairfax County,1690,Cardinal Forest Elementary,Science,SOL,80,029,VA-029-0291690
2017-2018,029,Fairfax County,1690,Cardinal Forest Elementary,English:Reading,SOL,80.06,029,VA-029-0291690
2017-2018,029,Fairfax County,1690,Cardinal Forest Elementary,Mathematics,SOL,80.66,029,VA-029-0291690
2017-2018,029,Fairfax County,1690,Cardinal Forest Elementary,History and Social Science,SOL,98.48,029,VA-029-0291690
2017-2018,029,Fairfax County,1700,Cunningham Park Elementary,Science,SOL,69.74,029,VA-029-0291700
2017-2018,029,Fairfax County,1700,Cunningham Park Elementary,English:Reading,SOL,71.79,029,VA-029-0291700
2017-2018,029,Fairfax County,1700,Cunningham Park Elementary,Mathematics,SOL,73.93,029,VA-029-0291700
2017-2018,029,Fairfax County,1700,Cunningham Park Elementary,History and Social Science,SOL,92.68,029,VA-029-0291700
2017-2018,029,Fairfax County,1710,Oakton High,English:Reading,SOL,84.03,029,VA-029-0291710
2017-2018,029,Fairfax County,1710,Oakton High,Mathematics,SOL,86.13,029,VA-029-0291710
2017-2018,029,Fairfax County,1710,Oakton High,English:Writing,SOL,89.16,029,VA-029-0291710
2017-2018,029,Fairfax County,1710,Oakton High,History and Social Science,SOL,90.2,029,VA-029-0291710
